Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_aachen,1000,0,N/A,N/A,0.218000,1000,218,20260415_210437
MWPM,3,3,ibm_aachen,1000,0,N/A,N/A,0.453000,1000,453,20260415_210437
CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.496000,1000,496,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.701000,1000,701,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.684000,1000,684,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.384000,1000,384,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.218000,1000,218,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.218000,1000,218,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.230000,1000,230,20260415_210437
MWPM+APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.218000,1000,218,20260415_210437
MWPM+APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.782000,1000,782,20260415_210437
MWPM+APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.216000,1000,216,20260415_210437
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.215000,1000,215,20260415_210437
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.213000,1000,213,20260415_210437
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.529000,1000,529,20260415_210437
MWPM+GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.569000,1000,569,20260415_210437
MWPM+GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.445000,1000,445,20260415_210437
GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.661000,1000,661,20260415_210437
MWPM+GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.369000,1000,369,20260415_210437
GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.599000,1000,599,20260415_210437
MWPM+GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.761000,1000,761,20260415_210437
MWPM+GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511000,1000,511,20260415_210437
GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.780000,1000,780,20260415_210437
MWPM+GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.782000,1000,782,20260415_210437
MWPM+GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.379000,1000,379,20260415_210437
MWPM+GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.774000,1000,774,20260415_210437
MWPM+GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489000,1000,489,20260415_210437
GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.215000,1000,215,20260415_210437
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.214000,1000,214,20260415_210437
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.225000,1000,225,20260415_210437
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453000,1000,453,20260415_210437
CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.530000,1000,530,20260415_210437
CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565000,1000,565,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.473000,1000,473,20260415_210437
CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.744000,1000,744,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.782000,1000,782,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.218000,1000,218,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.782000,1000,782,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210437
APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.232000,1000,232,20260415_210437
MWPM+APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.452000,1000,452,20260415_210437
APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.353000,1000,353,20260415_210437
MWPM+APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.395000,1000,395,20260415_210437
MWPM+APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.443000,1000,443,20260415_210437
GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.216000,1000,216,20260415_210437
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.214000,1000,214,20260415_210437
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.217000,1000,217,20260415_210437
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.444000,1000,444,20260415_210437
MWPM+GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.370000,1000,370,20260415_210437
MWPM+GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.520000,1000,520,20260415_210437
GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.623000,1000,623,20260415_210437
MWPM+GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210437
GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.785000,1000,785,20260415_210437
MWPM+GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210437
GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.782000,1000,782,20260415_210437
MWPM+GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210437
GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.536000,1000,536,20260415_210437
MWPM+GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.472000,1000,472,20260415_210437
GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.730000,1000,730,20260415_210437
MWPM+GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.490000,1000,490,20260415_210437
GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.745000,1000,745,20260415_210437
MWPM+GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.490000,1000,490,20260415_210437
GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.755000,1000,755,20260415_210437
MWPM+GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210437
GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.216000,1000,216,20260415_210437
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.215000,1000,215,20260415_210437
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.217000,1000,217,20260415_210437
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260415_210437
CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.482000,1000,482,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489000,1000,489,20260415_210437
CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.720000,1000,720,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489000,1000,489,20260415_210437
CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.646000,1000,646,20260415_210437
MWPM+CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489000,1000,489,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.782000,1000,782,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489000,1000,489,20260415_210437
GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.782000,1000,782,20260415_210437
MWPM+GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489000,1000,489,20260415_210437
