Model,Distance,Num_Rounds,Noise_Model,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
MWPM+GCN,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.134000,1000,134,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.164000,1000,164,20260428_220658
GCN,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.805000,1000,805,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.136000,1000,136,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.662000,1000,662,20260428_220658
GCN,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.709000,1000,709,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.129000,1000,129,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.823000,1000,823,20260428_220658
GAT,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.246000,1000,246,20260428_220658
MWPM+GAT,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.142000,1000,142,20260428_220658
GAT+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.216000,1000,216,20260428_220658
GAT,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.220000,1000,220,20260428_220658
MWPM+GAT,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.136000,1000,136,20260428_220658
GAT+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.178000,1000,178,20260428_220658
GAT,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.211000,1000,211,20260428_220658
MWPM+GAT,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.138000,1000,138,20260428_220658
GAT+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.121000,1000,121,20260428_220658
GNN,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.315000,1000,315,20260428_220658
MWPM+GNN,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.138000,1000,138,20260428_220658
GNN+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.289000,1000,289,20260428_220658
GNN,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.297000,1000,297,20260428_220658
MWPM+GNN,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.134000,1000,134,20260428_220658
GNN+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.195000,1000,195,20260428_220658
GNN,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.206000,1000,206,20260428_220658
MWPM+GNN,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.134000,1000,134,20260428_220658
GNN+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.132000,1000,132,20260428_220658
GraphMamba,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.182000,1000,182,20260428_220658
MWPM+GraphMamba,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.138000,1000,138,20260428_220658
GraphMamba+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.104000,1000,104,20260428_220658
GraphMamba,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.181000,1000,181,20260428_220658
MWPM+GraphMamba,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.137000,1000,137,20260428_220658
GraphMamba+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.104000,1000,104,20260428_220658
GraphMamba,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.165000,1000,165,20260428_220658
MWPM+GraphMamba,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.138000,1000,138,20260428_220658
GraphMamba+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.111000,1000,111,20260428_220658
CNN,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.210000,1000,210,20260428_220658
MWPM+CNN,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.143000,1000,143,20260428_220658
CNN+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.155000,1000,155,20260428_220658
CNN,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.201000,1000,201,20260428_220658
MWPM+CNN,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.140000,1000,140,20260428_220658
CNN+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.162000,1000,162,20260428_220658
CNN,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.197000,1000,197,20260428_220658
MWPM+CNN,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.137000,1000,137,20260428_220658
CNN+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.160000,1000,160,20260428_220658
GCNII,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.201000,1000,201,20260428_220658
MWPM+GCNII,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.134000,1000,134,20260428_220658
GCNII+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.642000,1000,642,20260428_220658
GCNII,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.799000,1000,799,20260428_220658
MWPM+GCNII,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.138000,1000,138,20260428_220658
GCNII+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.889000,1000,889,20260428_220658
GCNII,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.799000,1000,799,20260428_220658
MWPM+GCNII,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.138000,1000,138,20260428_220658
GCNII+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.889000,1000,889,20260428_220658
APPNP,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.201000,1000,201,20260428_220658
MWPM+APPNP,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.134000,1000,134,20260428_220658
APPNP+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.642000,1000,642,20260428_220658
APPNP,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.201000,1000,201,20260428_220658
MWPM+APPNP,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.134000,1000,134,20260428_220658
APPNP+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.698000,1000,698,20260428_220658
APPNP,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.799000,1000,799,20260428_220658
MWPM+APPNP,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.138000,1000,138,20260428_220658
APPNP+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.686000,1000,686,20260428_220658
GraphTransformer,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.189000,1000,189,20260428_220658
MWPM+GraphTransformer,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.134000,1000,134,20260428_220658
GraphTransformer+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.110000,1000,110,20260428_220658
GraphTransformer,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.170000,1000,170,20260428_220658
MWPM+GraphTransformer,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.137000,1000,137,20260428_220658
GraphTransformer+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.101000,1000,101,20260428_220658
GraphTransformer,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.168000,1000,168,20260428_220658
MWPM+GraphTransformer,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.137000,1000,137,20260428_220658
GraphTransformer+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.100000,1000,100,20260428_220658
GCN,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.203000,1000,203,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.134000,1000,134,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.112000,1000,112,20260428_220658
GCN,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.792000,1000,792,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.141000,1000,141,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.741000,1000,741,20260428_220658
GCN,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.794000,1000,794,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.143000,1000,143,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.354000,1000,354,20260428_220658
GAT,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.280000,1000,280,20260428_220658
MWPM+GAT,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.132000,1000,132,20260428_220658
GAT+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.180000,1000,180,20260428_220658
GAT,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.275000,1000,275,20260428_220658
MWPM+GAT,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.134000,1000,134,20260428_220658
GAT+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.188000,1000,188,20260428_220658
GAT,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.227000,1000,227,20260428_220658
MWPM+GAT,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.137000,1000,137,20260428_220658
GAT+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.168000,1000,168,20260428_220658
GNN,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.330000,1000,330,20260428_220658
MWPM+GNN,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.136000,1000,136,20260428_220658
GNN+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.296000,1000,296,20260428_220658
GNN,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.231000,1000,231,20260428_220658
MWPM+GNN,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.135000,1000,135,20260428_220658
GNN+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.180000,1000,180,20260428_220658
GNN,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.201000,1000,201,20260428_220658
MWPM+GNN,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.134000,1000,134,20260428_220658
GNN+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.149000,1000,149,20260428_220658
GraphMamba,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.189000,1000,189,20260428_220658
MWPM+GraphMamba,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.137000,1000,137,20260428_220658
GraphMamba+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.110000,1000,110,20260428_220658
GraphMamba,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.170000,1000,170,20260428_220658
MWPM+GraphMamba,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.136000,1000,136,20260428_220658
GraphMamba+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.100000,1000,100,20260428_220658
GraphMamba,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.160000,1000,160,20260428_220658
MWPM+GraphMamba,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.137000,1000,137,20260428_220658
GraphMamba+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.102000,1000,102,20260428_220658
CNN,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.199000,1000,199,20260428_220658
MWPM+CNN,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.134000,1000,134,20260428_220658
CNN+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.175000,1000,175,20260428_220658
CNN,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.206000,1000,206,20260428_220658
MWPM+CNN,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.138000,1000,138,20260428_220658
CNN+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.169000,1000,169,20260428_220658
CNN,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.188000,1000,188,20260428_220658
MWPM+CNN,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.140000,1000,140,20260428_220658
CNN+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.179000,1000,179,20260428_220658
GCNII,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.799000,1000,799,20260428_220658
MWPM+GCNII,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.138000,1000,138,20260428_220658
GCNII+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.686000,1000,686,20260428_220658
GCNII,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.799000,1000,799,20260428_220658
MWPM+GCNII,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.138000,1000,138,20260428_220658
GCNII+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.701000,1000,701,20260428_220658
GCNII,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.783000,1000,783,20260428_220658
MWPM+GCNII,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.141000,1000,141,20260428_220658
GCNII+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.325000,1000,325,20260428_220658
APPNP,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.201000,1000,201,20260428_220658
MWPM+APPNP,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.134000,1000,134,20260428_220658
APPNP+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.327000,1000,327,20260428_220658
APPNP,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.799000,1000,799,20260428_220658
MWPM+APPNP,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.138000,1000,138,20260428_220658
APPNP+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.305000,1000,305,20260428_220658
APPNP,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.201000,1000,201,20260428_220658
MWPM+APPNP,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.134000,1000,134,20260428_220658
APPNP+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.642000,1000,642,20260428_220658
GraphTransformer,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.201000,1000,201,20260428_220658
MWPM+GraphTransformer,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.134000,1000,134,20260428_220658
GraphTransformer+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.111000,1000,111,20260428_220658
GraphTransformer,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.193000,1000,193,20260428_220658
MWPM+GraphTransformer,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.134000,1000,134,20260428_220658
GraphTransformer+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.110000,1000,110,20260428_220658
GraphTransformer,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.166000,1000,166,20260428_220658
MWPM+GraphTransformer,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.137000,1000,137,20260428_220658
GraphTransformer+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.105000,1000,105,20260428_220658
GCN,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.716000,1000,716,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.138000,1000,138,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.332000,1000,332,20260428_220658
GCN,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.681000,1000,681,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.136000,1000,136,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.290000,1000,290,20260428_220658
GCN,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.255000,1000,255,20260428_220658
MWPM+GCN,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.136000,1000,136,20260428_220658
GCN+MWPM,3,3,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.293000,1000,293,20260428_220658
GAT,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.205000,1000,205,20260428_220658
MWPM+GAT,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.132000,1000,132,20260428_220658
GAT+MWPM,3,3,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.167000,1000,167,20260428_220658
